,NOIND,transport_personnel,tv_score,tv_duree,jvideo_score,jvideo_duree,ordi_score,ordi_duree,escalier_score,emploi_4sem,travail_freq_semaine,travail_duree,transport_score,activite_domloissport_duree,activite_domloissport_score,activite_moderee_score,activite_intense_score,activite_total_duree,activite_total_score,nap,profil_activite,sedentarite,sedentarite_duree,conso_gpe1,conso_gpe2,conso_gpe3,conso_gpe4,conso_gpe5,conso_gpe6,conso_gpe7,conso_gpe8,conso_gpe9,conso_gpe10,conso_gpe11,conso_gpe12,conso_gpe13,conso_gpe14,conso_gpe15,conso_gpe16,conso_gpe17,conso_gpe18,conso_gpe19,conso_gpe20,conso_gpe21,conso_gpe22,conso_gpe23,conso_gpe24,conso_gpe25,conso_gpe26,conso_gpe27,conso_gpe28,conso_gpe29,conso_gpe30,conso_gpe31,conso_gpe32,conso_gpe33,conso_gpe34,conso_gpe35,conso_gpe36,conso_gpe37,conso_gpe38,conso_gpe39,conso_gpe40,conso_gpe41,conso_gpe42,strate,region_adm_12cl,region_inca3,agglo_5cl,vacances_interv,sex_PR,tage_PR,etude_4cl_PR,stat_log_2cl,soins,situ_fin_3cl,revenu,RUC_4cl,nbpers,taille,regime_vegetarien,regime_non,veget_viande,veget_prodmer,veget_prodlait,veget_autre_alim,fume,nom_region
2832,317401101,1.0,0.0,0.0,0.0,0.0,,,2.75,0.0,0.0,0.0,0.0,0.19047607,0.79107124,0.72857141,0.0017346939000000001,0.69047606,3.5410711999999998,1.0,2.0,0.0,0.0,115.88928999999999,0.0,0.0,0.0,0.0,88.928566,8.914286599999999,80.35714,27.5,40.178574,0.0,4.720407,2.331466,0.0,25.0,59.888573,0.0,28.571426000000002,0.0,0.0,137.92857,0.0,0.0,16.782857999999997,0.0,0.0,3.5714282999999996,24.162257999999998,228.57143,728.0357700000001,200.00002,37.142857,36.607143,126.90477,0.0,0.0,0.0,0.0,103.21429,0.0,42.522785,0.0,6,9,6,3,2,1,3,1,1,2,2,12,4.0,2,177.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, Auvergne-Rhone-Alpes
2833,317401601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1131015,6.426205599999999,4.3035698,0.010246594,2.1131015,6.426205599999999,2.0,4.0,0.0,0.0,41.652412,0.0,0.0,31.714289,0.0,32.285717,0.0,0.0,26.785713,0.0,0.0,9.209794,18.098392,22.142854999999997,35.714283,23.257147,0.0,48.214283,0.0,0.0,212.125,0.0,14.935714,166.655,128.78571000000002,4.2857141,0.0,54.735714,0.0,189.1369,0.0,223.75475,46.42857,282.70831,351.09525,0.0,0.0,0.0,57.142864,0.0,26.464284999999997,0.0,6,9,6,3,1,2,3,3,1,2,1,14,,1,158.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2834,317401701,1.0,0.35714,0.35714,0.0,0.0,0.53570998,0.35714,1.876985,1.0,5.7678571,5.7678571,0.53571427,5.8720245,20.576488,18.236607,0.043420494000000004,13.052574,32.533821,2.0,3.0,1.0,6.839280099999999,153.83928999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.285713,28.571432,0.0,0.0,1.2857143,0.0,64.285713,0.0,42.857147,0.0,0.0,0.0,0.0,0.0,0.0,208.58071999999999,0.0,0.0,16.785715,22.07143,0.0,147.99107,287.21875,51.999996,72.14286,740.0,277.85715,0.0,0.0,85.714294,0.0,184.70706,0.0,0.0,6,9,6,3,1,1,1,1,2,2,1,12,4.0,3,159.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Auvergne-Rhone-Alpes
2835,317401801,1.0,1.5,1.5,0.0,0.0,1.5,1.0,1.22221,0.0,0.0,0.0,0.0,4.1250005,16.032142999999998,14.817859,0.035280615,6.847220399999999,20.254353,2.0,4.0,0.0,2.5,0.0,29.946428000000004,31.42857,31.714289,0.0,0.0,0.0,83.866066,0.0,0.0,0.0,16.220715,9.6357145,82.14286,34.25,56.42856999999999,28.571426000000002,51.428574,0.0,0.0,319.0,0.0,0.0,257.55713,0.0,25.0,0.0,0.0,0.0,1321.4286,0.0,0.0,0.0,673.57147,595.17859,0.0,0.0,96.785713,0.0,0.0,0.71428567,0.0,6,9,6,3,1,2,2,1,2,2,2,9,2.0,3,171.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Auvergne-Rhone-Alpes
2836,317402601,1.0,3.2857101,3.2857101,0.0,0.0,0.96429002,0.64286,1.4404501,1.0,5.0,5.0,1.4285786,1.4851228,3.8711376000000004,1.1339285,0.0026998299,11.627978,18.490166000000002,1.0,1.0,2.0,9.8809557,114.53571000000001,0.0,0.0,38.571426,0.0,0.0,0.0,258.92859,11.142858,0.0,6.3171439000000005,11.642857000000001,7.521428599999999,0.0,0.0,0.0,72.321426,51.428574,27.321428000000004,0.0,181.35715,0.0,20.000002,350.13477,0.0,0.0,7.9999994999999995,23.959862,950.9821800000001,692.63391,81.250008,0.0,0.0,1143.0952,513.4166299999999,35.714283,0.0,0.0,0.0,7.7142862999999995,6.0892854000000005,0.0,6,9,6,3,1,1,2,1,1,2,2,15,,2,169.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2837,317403001,1.0,2.4351667999999997,2.4351667999999997,4.8703337,4.8703337,0.11596265,0.077308431,1.0747771000000002,0.0,0.0,0.0,0.0,17.410715,23.933245,4.241249099999999,0.010098211999999999,17.0,32.429485,2.0,3.0,2.0,7.382809599999999,0.0,133.64553999999998,7.2857137000000005,0.0,0.0,0.0,165.71428,89.010712,10.521674,0.0,0.0,0.0,1.922857,0.0,0.0,14.000001000000001,16.071428,0.0,0.0,0.0,80.303566,0.0,13.142857999999999,122.58428,14.285716,0.0,0.0,0.0,0.0,340.71429,107.66071000000001,0.0,0.0,294.7619,180.35713,0.0,0.0,15.0,0.0,0.0,0.17857142,0.0,6,9,6,3,2,2,2,1,1,2,2,14,,2,155.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0, Auvergne-Rhone-Alpes
2838,317404201,1.0,3.0413634999999997,3.0413634999999997,0.0,0.0,0.82117152,0.54744768,1.8771793999999997,1.0,5.6071429,5.6071429,9.1240864,1.6205332000000001,7.839486099999999,3.0523841,0.0072675813,17.0,35.599716,2.0,3.0,2.0,9.6715355,95.616074,0.0,0.0,130.85715,0.0,162.60716000000002,0.0,0.0,40.357143,0.0,22.253571,1.1285714,15.177144,0.0,0.0,56.42856999999999,12.571429,0.0,0.0,0.0,153.39285,67.5,46.857147,79.0,0.0,0.0,6.5000005,4.3178567999999995,0.0,401.25,0.0,0.0,388.82141,565.7738,0.0,51.428574,0.0,0.0,0.0,412.90179,0.5714286,0.0,6,9,6,2,1,1,2,3,1,2,1,12,3.0,4,175.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Auvergne-Rhone-Alpes
2839,317404401,1.0,2.6428599,2.6428599,0.0,0.0,0.75,0.5,0.67660999,1.0,5.7142859,5.7142859,0.71427858,1.0208322,5.2092204,2.2193433999999996,0.0052841510999999996,10.477183,18.564398,2.0,3.0,2.0,9.3333321,213.45,0.0,0.0,117.14286000000001,0.0,18.57143,5.7142859,214.28571000000002,11.142858,35.714287,0.0,5.6644878,6.5914725999999995,0.0,0.0,0.0,25.714287,0.0,0.0,0.0,25.714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.6428,357.14288,0.0,0.0,0.0,469.04760999999996,0.0,34.285713,0.0,143.57143,31.428573999999998,102.85715,7.0971437,0.0,6,9,6,2,1,1,2,4,2,2,1,13,4.0,4,173.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2840,317404601,1.0,3.2857101,3.2857101,0.14286,0.14286,6.0,4.0,2.204345,0.0,0.0,0.0,0.0,1.666665,4.380949,0.90714288,0.0021598639,9.496025099999999,16.013865,1.0,1.0,2.0,7.4285703,46.428574,0.0,0.0,0.0,0.0,0.0,64.742851,36.342857,50.357143,0.0,0.0,0.0,1.0857142,0.0,0.0,0.0,109.99999,0.0,7.142856599999999,0.0,79.928566,0.0,0.0,0.0,0.0,1.4285716,0.99999994,7.9285712,589.28571,0.0,276.03571,107.52857,0.0,634.28571,180.35713,28.571426000000002,0.0,0.0,64.357147,0.0,29.160715000000003,0.0,6,9,6,2,2,2,1,1,2,2,2,8,3.0,1,161.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Auvergne-Rhone-Alpes
2841,317404901,1.0,5.0,5.0,0.0,0.0,0.75,0.5,1.986105,0.0,0.0,0.0,0.0,2.4464285,6.3351178,2.4345193,0.0057964743999999995,8.307539,14.071222,2.0,3.0,1.0,5.5,163.65149,0.0,0.0,66.071426,0.0,164.15965,10.864285,80.357147,99.071434,0.0,0.0,4.2000003,4.0142856,28.214284999999997,28.571432,0.0,13.571428,64.285713,0.0,0.0,120.14286000000001,0.0,94.678566,266.76001,107.14285,0.0,0.0,63.931725,0.0,435.71429000000006,0.0,0.0,0.0,392.8869,587.3809200000001,0.0,0.0,96.785713,0.0,0.0,11.032144,0.0,6,9,6,1,2,1,3,1,1,2,2,7,2.0,2,161.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2842,317405201,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38690144,0.76963687,0.125,0.00029761906000000003,0.88690144,1.2696368999999998,1.0,2.0,0.0,0.5,0.0,7.5,0.0,20.000002,0.0,42.857143,0.0,205.35715,0.0,0.0,0.0,0.0,2.2642857999999997,0.0,0.0,0.0,36.428574,0.0,0.0,0.0,134.03572,0.0,0.0,105.06786000000001,0.0,0.0,0.40000001,0.0,0.0,951.42853,66.375,49.523808,0.0,309.2262,0.0,0.0,0.0,71.785713,0.0,0.0,9.8650007,0.0,6,9,6,2,2,2,2,1,2,1,1,7,3.0,1,163.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Auvergne-Rhone-Alpes
2843,317405701,3.0,6.4285698,6.4285698,,,0.0,0.0,0.45831499,0.0,0.0,0.0,0.0,5.404758900000001,15.901182,3.6357142999999996,0.0086564627,11.916658,22.788067,2.0,3.0,1.0,6.4285698,48.09,0.0,0.0,0.0,0.0,15.428573000000002,0.0,169.64287,7.727652099999999,0.0,0.0,0.0,6.0781422,0.0,21.42857,0.0,0.0,8.000001,21.428573999999998,0.0,42.057144,0.0,0.0,0.0,0.0,0.0,0.0,12.583751,0.0,225.71428999999998,0.0,0.0,5.7714291,116.25,208.52382,0.0,0.0,0.0,22.857141,0.0,1.8142858,0.0,6,9,6,3,1,2,3,1,1,2,1,6,2.0,1,156.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2844,317406201,1.0,2.8571401,2.8571401,0.0,0.0,0.0,0.0,0.45831499,0.0,0.0,0.0,0.0,1.4523813,4.3047628,2.3083343999999997,0.0054960344,4.3928514000000005,7.6202178,1.0,2.0,0.0,2.8571401,71.214287,0.0,0.0,57.14286,0.0,25.714287,0.0,0.0,50.857147,0.0,0.0,14.285715,0.0,0.0,42.857143,0.0,14.285715,0.0,0.0,0.0,152.53882,0.0,67.942863,265.50217000000004,165.0,0.0,1.4285715,0.0,768.48218,0.0,0.0,0.0,0.0,522.85718,615.35712,0.0,0.0,0.0,0.0,0.0,13.285715,0.0,6,9,6,3,1,2,3,1,1,2,2,14,,2,153.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2845,317406501,1.0,,,,,,,,1.0,0.14285715,0.14285715,0.0,1.6473215,0.0,,,,,,,,,33.168751,0.0,0.0,0.0,0.0,142.74893,0.0,0.0,12.857142,0.0,0.0,1.5,6.1433859,0.0,0.0,0.0,27.499997999999998,0.0,0.0,0.0,154.15857,0.0,0.0,145.31429,0.0,15.0,8.571428300000001,61.139629000000006,257.14285,0.0,0.0,13.371428,34.285713,1418.2441,483.35715,17.142859,0.0,67.142853,135.71428,0.0,15.257143,0.0,6,9,6,3,1,1,3,2,1,2,1,12,4.0,2,164.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2846,317406801,1.0,2.8571401,2.8571401,4.5714302,4.5714302,3.5357101,2.3571401,0.67660999,0.0,0.0,0.0,0.0,5.579463,17.501219,5.8343754,0.01389137,15.488194,29.142109,2.0,3.0,2.0,9.7857103,0.0,0.0,126.0,31.714289,0.0,165.71428999999998,373.80951,125.00001,0.0,0.0,57.142853,3.3508572999999995,0.0,0.0,64.685722,90.000008,0.0,0.0,0.0,0.0,116.75,0.0,0.0,210.85001,64.285713,0.0,23.214285,38.839283,142.85716000000002,245.53571000000002,214.72365,0.0,283.57144,297.14285,158.71428,0.0,0.0,0.0,0.0,178.57143,29.510714,0.0,6,9,6,3,1,1,2,1,2,2,2,11,4.0,2,174.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0, Auvergne-Rhone-Alpes
2847,317407001,1.0,2.5,2.5,0.0,0.0,2.4642901000000004,1.6428601000000003,0.0,1.0,7.0,5.7142859,0.57142287,0.94047725,3.4053578,2.7928572,0.0066496598999999995,11.178572,17.512499,1.0,1.0,2.0,10.238094,149.15785,0.0,0.0,5.7142862999999995,0.0,159.09763,0.0,141.875,25.071428,0.0,0.0,6.419753099999999,0.0,0.0,0.0,14.57143,9.6428566,28.571426000000002,15.314288000000001,0.0,76.43486,0.0,33.971432,116.64666000000001,35.714283,23.928572,0.49999997,14.420629000000002,221.875,416.78574,0.0,404.01785,124.64285,422.85715,0.0,0.0,17.857141,0.0,67.946426,0.0,8.5892859,0.0,6,9,6,2,1,1,2,3,1,2,1,15,,4,158.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Auvergne-Rhone-Alpes
2848,317501101,2.0,3.2142899,3.2142899,0.0,0.0,0.96429002,0.64286,0.0,1.0,6.25,6.25,0.95238572,0.21428572,1.1238095,0.0,0.0,11.273822000000001,15.629776000000001,1.0,1.0,2.0,11.059536,15.000001000000001,0.0,40.0,39.285713,0.0,66.857147,0.0,44.642857,11.428573,44.642857,0.0,0.0,0.0,0.0,81.428566,57.142853,0.0,0.0,0.0,0.0,272.35715,8.5714293,25.0,0.0,100.64285,0.0,14.857144,0.28285712,990.81635,324.89795,0.0,0.0,158.125,1041.012,0.0,0.0,11.428573,0.0,42.857147,0.0,3.6685722000000003,200.0,21,1,5,5,1,2,1,4,2,2,1,13,4.0,1,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, Ile-de-France
2849,317503501,3.0,0.78570998,0.78570998,0.0,0.0,4.3928552000000005,2.92857,0.45831499,1.0,6.4285712,6.4285712,3.125025,2.4791697999999998,9.1479225,8.1285715,0.019353742,13.598215,27.552684999999997,2.0,3.0,2.0,10.589283,22.080359,37.703575,14.285713000000001,55.714287,0.0,14.285713000000001,0.0,0.0,7.142856599999999,0.0,28.714287,3.9084969,0.0,0.0,17.142859,0.0,10.571428,0.0,0.0,0.0,0.0,0.0,0.0,194.42143000000002,0.0,0.0,0.0,19.372795,133.92857,1134.7322,0.0,40.857143,322.85715,584.94043,180.35713,0.0,68.571434,0.0,107.14285,35.714283,91.342857,0.0,21,1,5,5,1,2,1,4,2,2,1,8,3.0,1,169.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2850,317503601,2.0,2.92857,2.92857,0.0,0.0,2.4642901000000004,1.6428601000000003,0.45831499,1.0,1.25,1.25,1.0714214,0.85417008,3.8714345000000003,2.4910715,0.0059311227,7.2351198000000005,12.669031,2.0,3.0,1.0,6.1785731,131.52088999999998,0.0,10.071428,105.0,0.0,39.339287,0.0,56.000004000000004,35.714287,7.028572099999999,0.0,8.2142859,0.0,0.0,64.285713,38.057148,8.5714293,0.0,0.0,0.0,144.08572,0.0,0.0,213.33213999999998,0.0,0.0,0.49999997,10.117857,0.0,1066.9644,0.0,89.142853,117.14286000000001,586.21661,0.0,0.0,0.0,96.785713,61.142864,196.42857,42.083572,0.0,21,1,5,5,1,1,2,2,1,2,2,6,2.0,1,176.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2851,317504301,2.0,2.0,2.0,0.14286,0.14286,1.5,1.0,0.45831499,0.0,0.0,0.0,0.0,0.95982575,3.2836409,1.6071415,0.0038265274,4.1860156,7.384815700000001,1.0,1.0,1.0,3.1428599,64.5,0.0,11.428573,72.857147,0.0,85.714279,154.50002,71.428574,40.57143,0.0,7.896428599999999,0.11485716,13.971429,0.0,91.071426,0.0,0.0,0.0,2.297143,0.0,64.357147,42.499996,83.571426,117.00428000000001,36.071426,6.4285712,0.0,11.571429,467.41070999999994,927.94641,0.0,82.178566,90.000008,509.68689000000006,211.61902999999998,0.0,0.0,0.0,0.0,0.0,3.9821424,0.0,21,1,5,5,1,1,1,4,2,2,1,13,4.0,2,175.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2852,317504401,2.0,3.2857101,3.2857101,0.0,0.0,6.428565,4.2857099000000005,0.45831499,1.0,3.3928571000000005,3.3928571000000005,0.83332855,1.522326,6.1022463,2.8330472,0.0067453505,13.403260999999999,24.911735999999998,2.0,3.0,2.0,8.4047489,44.047619,13.928571,21.428572,31.428573999999998,0.0,86.571434,128.75,44.642857,33.714290999999996,41.071426,14.357142000000001,15.3,3.5142856,0.0,35.714283,22.857145000000003,0.0,0.0,0.0,0.0,59.514877,0.0,165.71428,38.221424,0.0,0.0,6.5497079000000005,1.7857140999999999,0.0,515.71429,0.0,35.657146000000004,867.87946,410.74405,0.0,0.0,0.0,0.0,0.0,533.82855,30.57143,0.0,21,1,5,5,1,1,1,4,2,2,1,9,3.0,2,174.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2853,317504501,2.0,5.7142900999999995,5.7142900999999995,0.0,0.0,1.5,1.0,0.45831499,0.0,0.0,0.0,0.0,0.048214287,0.16327378,0.15625,0.00037202382000000006,6.845834700000001,7.8358788,1.0,1.0,1.0,6.7142900999999995,52.329609000000005,0.0,0.0,75.0,0.0,20.116072,0.0,0.0,38.708572,0.0,0.0,0.0,19.34516,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.3035713,0.0,109.82141999999999,79.224747,139.89285,0.0,1.4285716,0.0,399.04761,38.571426,0.0,0.0,0.0,735.2381,467.67855999999995,0.0,0.0,0.0,85.714294,0.0,4.857142400000001,0.0,21,1,5,5,1,1,3,1,1,2,1,12,4.0,2,153.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2854,317504801,2.0,0.78570998,0.78570998,0.0,0.0,0.0,0.0,1.6587449,1.0,5.7142859,5.7142859,0.35714287,0.89523649,3.7053553999999997,0.34643286,0.00082484016,8.053964599999999,15.078382000000001,1.0,1.0,1.0,6.8571386,0.0,0.0,0.0,145.0,0.0,0.0,0.0,410.71429,0.0,0.0,0.0,0.0,1.3142858,0.0,0.0,35.714283,70.714287,86.785713,0.0,0.0,169.99998,0.0,0.0,661.4128400000001,0.0,0.0,0.0,0.0,684.33038,310.71426,0.0,0.0,0.0,1144.4644,210.41664,0.0,0.0,0.0,30.571432,0.0,42.485714,0.0,21,1,5,5,1,1,2,4,2,2,1,13,4.0,3,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, Ile-de-France
2855,317505201,2.0,3.2142899,3.2142899,0.28571001,0.28571001,1.821435,1.2142899999999999,0.45831499,1.0,7.0,7.0,1.5000156999999998,0.27976161,1.4761893999999998,1.1547764999999999,0.0027494677,13.029767,19.255955,2.0,3.0,2.0,12.428576,132.82321000000002,0.0,0.0,193.57143,0.0,45.842853999999996,196.1143,90.357147,46.785713,0.0,0.0,3.1393301,2.9999998,34.285713,28.571426000000002,0.0,31.428571999999996,0.0,12.857142,0.0,44.319195,0.0,25.0,19.767143,0.0,0.0,0.0,2.1428571,103.57141999999999,1127.9166,0.0,0.0,343.30356,544.7619,0.0,0.0,0.0,0.0,0.0,0.0,160.74284,0.0,21,1,5,5,1,2,1,4,2,2,1,13,4.0,3,183.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2856,317505901,3.0,5.7142900999999995,5.7142900999999995,0.0,0.0,6.0,4.0,2.53176,0.0,0.0,0.0,0.0,2.8482146,9.5035686,7.6991076000000005,0.018331208999999998,13.022825,23.749619,2.0,3.0,2.0,9.7142906,99.118004,0.0,0.0,35.714283,0.0,152.63571000000002,0.0,125.00001,56.385712,0.0,0.0,0.0,48.062725,0.0,0.0,74.462006,0.0,75.07141899999999,0.0,0.0,322.04357999999996,0.0,0.0,477.87607,0.0,3.4285717000000004,0.0,31.217989000000003,475.00003,1266.7856,0.0,42.249996,102.50001,611.9642299999999,0.0,0.0,12.142857000000001,107.42858000000001,0.0,6.857143400000001,71.576195,0.0,21,1,5,5,1,2,3,3,1,2,1,9,4.0,1,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, Ile-de-France
2857,317507101,2.0,2.92857,2.92857,0.0,0.0,4.178565,2.7857101,0.45831499,1.0,5.5714288,5.5714288,0.0,1.1815513000000002,3.849709,2.8482144,0.006781463000000001,12.550591,19.772303,2.0,3.0,2.0,11.285708999999999,3.0000002,46.071426,2.1428572999999997,123.28571000000001,12.857142,15.371429000000001,0.0,39.285717,10.0,1.7571430000000001,10.528573,3.9571435,15.668571,85.714287,60.0,225.71427999999997,37.14286,0.0,15.080001000000001,0.0,57.57143000000001,0.0,0.0,304.06284,0.0,6.0000005,29.999997999999998,1.9571429,0.0,1668.1548,0.0,1.4857143,234.39049,635.7142299999999,72.14286,0.0,0.0,0.0,0.0,266.42859,14.642856,71.428566,21,1,5,5,1,2,2,2,2,2,2,15,,2,158.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Ile-de-France
2858,317509401,1.0,1.0714299999999999,1.0714299999999999,0.0,0.0,3.0,2.0,0.45831499,1.0,5.8928571,5.8928571,0.71428573,0.18154749,0.91636837,0.53422552,0.0012719655999999999,9.94345,14.999685000000001,1.0,1.0,2.0,9.6785727,23.145643,0.0,17.857141,0.0,0.0,73.214287,71.314293,0.0,47.062098999999996,0.0,35.745712,2.1428572999999997,28.444097999999997,0.0,5.7142862999999995,0.0,0.0,0.0,0.0,0.0,10.357142,0.0,263.57144,190.33893,0.0,0.0,6.6071424,2.4436934,0.0,834.41962,127.28571000000001,82.968742,0.0,0.0,0.0,92.85714,0.0,0.0,99.10714,50.0,13.314286,0.0,21,1,5,5,1,2,1,4,1,2,1,13,4.0,2,160.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2859,317510601,4.0,2.6428599,2.6428599,0.14286,0.14286,0.96429002,0.64286,0.130955,1.0,7.0,3.75,3.1249714,1.6755985,6.8122106,4.7532759,0.011317323999999998,9.622031199999999,19.443148,3.0,3.0,2.0,7.446436900000001,108.46428999999999,0.0,17.142859,72.142853,0.0,14.361607999999999,334.50476000000003,44.642857,87.428574,35.714283,0.0,8.5714293,0.0,0.0,62.857147,90.164574,9.4285727,0.0,0.0,0.0,235.34286,0.0,85.071434,157.31427,0.0,0.0,3.2142856,28.590456,1154.6429,917.8571199999999,0.0,106.22856999999999,365.35717999999997,586.66669,0.0,0.0,0.0,58.214282999999995,0.0,64.428566,18.778572,0.0,21,1,5,5,1,1,1,1,2,2,2,12,3.0,4,166.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2860,317511401,3.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,1.0,5.7857141,5.7857141,0.71428573,1.1505978000000001,3.5335165999999996,2.3287501,0.005544643399999999,12.650598,25.054942999999998,1.0,1.0,1.0,5.7142859,0.0,0.0,0.0,62.857147,0.0,102.22,240.42619,89.285713,0.0,0.0,0.0,0.0,13.982142000000001,0.0,0.0,0.0,0.0,77.14286,0.0,0.0,279.64285,0.0,0.0,0.0,0.0,22.285713,35.488426000000004,0.0,0.0,162.50002,809.58032,72.428574,0.0,129.64285,0.0,0.0,0.0,0.0,0.0,0.0,47.292854,0.0,21,1,5,5,1,1,1,2,2,2,1,8,3.0,1,167.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Ile-de-France
2861,317512701,2.0,3.5714300000000003,3.5714300000000003,0.0,0.0,7.7142897,5.1428599,1.22221,1.0,4.5714288,4.5714288,0.39666599,1.7559563999999999,9.066678,4.5788193,0.01090195,15.649607000000001,28.828415000000003,2.0,3.0,2.0,13.666668,54.421841,0.0,0.0,53.571426,0.0,63.309528,217.85715,41.071426,22.857145000000003,0.74285722,0.0,8.7054071,2.9103315,0.0,34.285717,0.0,56.785713,53.571426,46.785709000000004,0.0,185.8163,8.5714293,0.0,177.46071,0.0,4.2857137000000005,8.1428566,43.523808,190.00002,52.67856999999999,294.64282000000003,0.0,225.35716000000002,1027.738,270.53571,0.0,0.0,120.71428999999999,54.000004000000004,0.0,23.971428,0.0,21,1,5,5,1,1,1,4,2,2,1,13,4.0,2,155.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Ile-de-France
2862,317515401,3.0,1.78571,1.78571,0.0,0.0,1.928565,1.2857100000000001,0.45831499,1.0,5.6785712,5.6785712,1.2571678999999998,1.107145,3.2738132,3.5071678,0.0083503993,10.321425999999999,21.764284,2.0,3.0,1.0,3.0714200000000003,34.499996,0.0,0.0,263.64285,0.0,0.0,0.0,250.0,44.642857,0.0,0.0,7.9071431,47.564995,0.0,158.57143,56.42856999999999,0.0,60.157146,0.0,0.0,465.14285,0.0,0.0,166.09714,0.0,0.0,0.0,0.0,879.55365,1323.6606,0.0,415.85715,397.58929,276.0119,0.0,0.0,0.0,0.0,60.35714300000001,66.890335,84.70182,0.0,21,1,5,5,1,1,1,3,2,2,1,6,2.0,1,160.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Ile-de-France
2863,317516101,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.45831499,0.0,0.0,0.0,0.0,2.4732141,7.8580356,6.211607900000001,0.014789543,5.0565443,10.816351,2.0,4.0,0.0,2.5,353.09997999999996,0.0,0.0,79.64286,0.0,71.142853,0.0,80.714287,1.857143,0.0,0.0,11.460162,23.022875,0.0,83.928566,0.0,0.0,64.285713,21.428573999999998,0.0,187.76785,0.0,38.214283,341.26001,0.0,0.0,10.714286,18.013432,0.0,877.36609,0.0,0.0,66.964287,241.66666,0.0,0.0,0.0,0.0,0.0,0.0,20.564285,0.0,21,1,5,5,1,2,3,3,1,2,1,8,3.0,1,154.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Ile-de-France
2864,317518001,3.0,9.0,9.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.11904821,0.31547803,0.055060621,0.00013109671999999998,12.119048,13.815478,1.0,1.0,2.0,12.0,84.14286,0.0,0.0,39.285713,0.0,0.0,49.07143,0.0,36.214287,0.0,0.0,0.0,16.287857000000002,0.0,50.678574,0.0,6.25,27.14286,44.0,0.0,308.06427,0.0,7.3214283,74.307137,0.0,0.0,0.0,19.928572,0.0,476.78574000000003,0.0,0.0,263.22857999999997,526.07141,307.80953999999997,0.0,0.0,0.0,0.0,34.857143,28.458571999999997,16.55357,21,1,5,5,1,1,2,1,2,2,1,11,4.0,2,171.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, Ile-de-France
